1_001{1}	
2θ, °	Intensity, counts
33.1399993896484	17.1793727874756
33.1599998474121	35.0979118347168
33.1800003051758	23.5538101196289
33.2000007629395	24.0758209228516
33.2200012207031	26.8619003295898
33.2400016784668	34.396369934082
33.2599983215332	47.774055480957
33.2799987792969	37.3736915588379
33.2999992370605	19.7738056182861
33.3199996948242	11.0379772186279
33.3400001525879	20.6647968292236
33.3600006103516	14.2983360290527
33.3800010681152	37.4093856811523
33.4000015258789	20.5636711120605
33.4199981689453	18.3802890777588
33.439998626709	24.6030368804932
33.4599990844727	21.0791759490967
33.4799995422363	26.4353942871094
33.5	35.6494293212891
33.5200004577637	26.2373542785645
33.5400009155273	20.8611068725586
33.560001373291	29.4324760437012
33.5800018310547	19.4607429504395
33.5999984741211	22.7600612640381
33.6199989318848	28.3066539764404
33.6399993896484	23.9134998321533
33.6599998474121	18.473726272583
33.6800003051758	23.6774024963379
33.7000007629395	24.5761528015137
33.7200012207031	32.4980392456055
33.7400016784668	31.5857715606689
33.7599983215332	27.7189292907715
33.7799987792969	16.1764888763428
33.7999992370605	9.04155445098877
33.8199996948242	30.260124206543
33.8400001525879	18.018913269043
33.8600006103516	19.4373035430908
33.8800010681152	30.5906066894531
33.9000015258789	27.7779026031494
33.9199981689453	35.3751945495605
33.939998626709	29.7786121368408
33.9599990844727	19.7138004302979
33.9799995422363	21.4854888916016
34	20.6424884796143
34.0200004577637	31.7550449371338
34.0400009155273	29.1864223480225
34.060001373291	30.7099437713623
34.0800018310547	13.5502901077271
34.0999984741211	35.9362678527832
34.1199989318848	24.2513217926025
34.1399993896484	17.2225971221924
34.1599998474121	19.6798820495605
34.1800003051758	22.0860481262207
34.2000007629395	18.7129344940186
34.2200012207031	26.6063022613525
34.2400016784668	39.7064437866211
34.2599983215332	50.6283912658691
34.2799987792969	34.3756256103516
34.2999992370605	36.2897567749023
34.3199996948242	71.5207824707031
34.3400001525879	102.42504119873
34.3600006103516	125.252098083496
34.3800010681152	106.936012268066
34.4000015258789	86.7455291748047
34.4199981689453	162.817611694336
34.439998626709	132.285110473633
34.4599990844727	101.011245727539
34.4799995422363	66.5337448120117
34.5	77.4322357177734
34.5200004577637	82.1018142700195
34.5400009155273	78.3006973266602
34.560001373291	38.282527923584
34.5800018310547	31.9912204742432
34.5999984741211	34.764591217041
34.6199989318848	14.5774898529053
34.6399993896484	31.657642364502
34.6599998474121	23.2700958251953
34.6800003051758	28.5053024291992
34.7000007629395	30.3119411468506
34.7200012207031	16.281810760498
34.7400016784668	16.1796550750732
34.7599983215332	21.5807285308838
34.7799987792969	28.7836208343506
34.7999992370605	21.4037818908691
34.8199996948242	27.8453884124756
34.8400001525879	32.5295829772949
34.8600006103516	22.2681179046631
34.8800010681152	34.9474601745605
34.9000015258789	28.1118583679199
34.9199981689453	27.5486660003662
