1_003	
2θ, °	Intensity, counts
31.5799999237061	4.06576061248779
31.6000003814697	-3.62364983558655
31.6200008392334	16.9099063873291
31.6399993896484	8.8814058303833
31.6599998474121	4.36817216873169
31.6800003051758	16.5700378417969
31.7000007629395	27.4901180267334
31.7199993133545	31.2582874298096
31.7399997711182	6.61368608474731
31.7600002288818	0.157802522182465
31.7800006866455	9.0201473236084
31.7999992370605	28.0652904510498
31.8199996948242	10.4578104019165
31.8400001525879	-7.95948457717896
31.8600006103516	8.23124885559082
31.8799991607666	-7.00878143310547
31.8999996185303	-1.03915882110596
31.9200000762939	15.5390853881836
31.9400005340576	4.34997320175171
31.9599990844727	-5.0209789276123
31.9799995422363	10.742506980896
32	-11.8894720077515
32.0200004577637	3.12931275367737
32.0400009155273	7.67704105377197
32.060001373291	-8.60665130615234
32.0800018310547	-0.956354379653931
32.0999984741211	18.5239906311035
32.1199989318848	5.7003607749939
32.1399993896484	12.9318246841431
32.1599998474121	22.3657569885254
32.1800003051758	2.02424097061157
32.2000007629395	-2.8805079460144
32.2200012207031	9.17028522491455
32.2400016784668	35.5080680847168
32.2599983215332	-6.18633127212524
32.2799987792969	0.865587711334229
32.2999992370605	-14.1650991439819
32.3199996948242	-1.71506178379059
32.3400001525879	-2.25612616539001
32.3600006103516	3.27541732788086
32.3800010681152	8.97779273986816
32.4000015258789	12.8605442047119
32.4199981689453	15.3603668212891
32.439998626709	27.3255214691162
32.4599990844727	7.24744081497192
32.4799995422363	13.5564985275269
32.5	-18.6502437591553
32.5200004577637	10.5261354446411
32.5400009155273	10.5049428939819
32.560001373291	-14.1567869186401
32.5800018310547	10.4282999038696
32.5999984741211	3.33914470672607
32.6199989318848	-5.81422662734985
32.6399993896484	2.23561382293701
32.6599998474121	-2.3011531829834
32.6800003051758	-7.85327959060669
32.7000007629395	-10.5167741775513
32.7200012207031	-0.822452425956726
32.7400016784668	-2.25674414634705
32.7599983215332	11.689076423645
32.7799987792969	-5.42561626434326
32.7999992370605	15.3150224685669
32.8199996948242	0.929111540317535
32.8400001525879	5.21746969223022
32.8600006103516	-10.7795267105103
32.8800010681152	3.92607975006104
32.9000015258789	2.48220872879028
32.9199981689453	0.662548124790192
32.939998626709	-1.83791017532349
32.9599990844727	-3.74115347862244
32.9799995422363	0.206712454557419
33	0.527944028377533
33.0200004577637	4.58066463470459
33.0400009155273	1.97554337978363
33.060001373291	-1.37619519233704
33.0800018310547	0.482030957937241
33.0999984741211	-4.14201068878174
33.1199989318848	0.504111528396606
33.1399993896484	12.4982509613037
33.1599998474121	-4.59646940231323
33.1800003051758	6.12489795684814
33.2000007629395	-14.0904130935669
33.2200012207031	-6.38032913208008
33.2400016784668	-14.4701089859009
33.2599983215332	-9.03623485565186
33.2799987792969	22.8793277740479
33.2999992370605	-8.29903602600098
33.3199996948242	5.90094041824341
33.3400001525879	-6.23463821411133
33.3600006103516	-0.418750047683716
33.3800010681152	16.4107341766357
33.4000015258789	10.3322887420654
33.4199981689453	1.11486101150513
33.439998626709	-6.30580186843872
33.4599990844727	0.203937917947769
33.4799995422363	1.2818785905838
33.5	-20.2559700012207
33.5200004577637	6.55628776550293
33.5400009155273	6.46853113174438
33.560001373291	-5.45280933380127
33.5800018310547	2.98913049697876
33.5999984741211	-4.98250150680542
33.6199989318848	-0.937857866287231
33.6399993896484	9.21344184875488
33.6599998474121	6.75087451934814
33.6800003051758	-3.31347036361694
33.7000007629395	-1.05035626888275
33.7200012207031	10.7521915435791
33.7400016784668	13.5922966003418
33.7599983215332	2.05592155456543
33.7799987792969	2.15133094787598
33.7999992370605	-6.73235988616943
33.8199996948242	-1.79680502414703
33.8400001525879	-4.09731292724609
33.8600006103516	3.49008750915527
33.8800010681152	-3.22386384010315
33.9000015258789	-5.77636337280273
33.9199981689453	2.74513101577759
33.939998626709	2.83449268341064
33.9599990844727	12.2666339874268
33.9799995422363	7.87528467178345
34	10.1987447738647
34.0200004577637	-13.7855653762817
34.0400009155273	-12.1475429534912
34.060001373291	4.05320692062378
34.0800018310547	16.4150390625
34.0999984741211	8.67305088043213
34.1199989318848	-11.0531778335571
34.1399993896484	1.12868881225586
34.1599998474121	11.4056406021118
34.1800003051758	-9.73738956451416
34.2000007629395	0.0614475309848785
34.2200012207031	1.03843128681183
34.2400016784668	11.5528163909912
34.2599983215332	19.866626739502
34.2799987792969	19.1413536071777
34.2999992370605	11.0819787979126
34.3199996948242	-8.43402576446533
34.3400001525879	0.110544085502625
34.3600006103516	14.7419528961182
34.3800010681152	-8.66751670837402
34.4000015258789	4.80127763748169
34.4199981689453	-1.15106821060181
34.439998626709	12.1246023178101
34.4599990844727	5.6249041557312
34.4799995422363	7.41372632980347
34.5	10.5983867645264
34.5200004577637	0.333776086568832
34.5400009155273	4.69921016693115
34.560001373291	15.0142440795898
34.5800018310547	20.4537754058838
34.5999984741211	2.80825138092041
